id,song_name,singer,album,release_date,cover_image,spotify_url,popularity,genre,language,language_evidence,source,mood_valence,mood_arousal,mood_danceability,mood_acousticness,artist_text,release_year,text,recommendation_text,emotion_sadness,emotion_joy,emotion_love,emotion_anger,emotion_fear,emotion_surprise,emotion_prob_sadness,emotion_prob_joy,emotion_prob_love,emotion_prob_anger,emotion_prob_fear,emotion_prob_surprise,emotion_label,emotion_confidence,emotion_label_source
384kEWAIjI7xR6tma5g65a,Trucker,['Arjan Dhillon'],Trucker,2022-11-08,https://i.scdn.co/image/ab67616d0000b273b7f432ebeff8a06a2291180f,https://open.spotify.com/track/384kEWAIjI7xR6tma5g65a,50,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Arjan Dhillon,2022,Trucker Trucker Arjan Dhillon punjabi Punjabi,Trucker Trucker punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
67KTXqxMEyBMq3LApqCgNV,Moosedrilla (feat. DIVINE),"['Sidhu Moose Wala', 'DIVINE']",Moosetape,2021-05-15,https://i.scdn.co/image/ab67616d0000b2731d1cc2e40d533d7bcebf5dae,https://open.spotify.com/track/67KTXqxMEyBMq3LApqCgNV,51,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Sidhu Moose Wala DIVINE,2021,Moosedrilla (feat. DIVINE) Moosetape Sidhu Moose Wala DIVINE punjabi Punjabi,Moosedrilla (feat. DIVINE) Moosetape punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
0l3skVMcq5PP1ky7afSp9Q,Swaad 2,"['Mand', 'Deol Harman']",Swaad 2,2022-11-24,https://i.scdn.co/image/ab67616d0000b273f2c66564d567702c943b8593,https://open.spotify.com/track/0l3skVMcq5PP1ky7afSp9Q,50,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Mand Deol Harman,2022,Swaad 2 Swaad 2 Mand Deol Harman punjabi Punjabi,Swaad 2 Swaad 2 punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
6KP4jjwjmJNWB6tomnF21Y,Cartier,['Navaan Sandhu'],Paper Before Money,2024-03-13,https://i.scdn.co/image/ab67616d0000b2735272f035ea77db751d9f6af4,https://open.spotify.com/track/6KP4jjwjmJNWB6tomnF21Y,49,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Navaan Sandhu,2024,Cartier Paper Before Money Navaan Sandhu punjabi Punjabi,Cartier Paper Before Money punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
66180fpvYEsni5icbsGsCH,Gani,"['Manni Sandhu', 'Akhil']",Welcome To The Future,2016-06-10,https://i.scdn.co/image/ab67616d0000b273dc738516781bb1a0d9ae1939,https://open.spotify.com/track/66180fpvYEsni5icbsGsCH,51,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Manni Sandhu Akhil,2016,Gani Welcome To The Future Manni Sandhu Akhil punjabi Punjabi,Gani Welcome To The Future punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
2zkp8sFTnlN7xBrxnG5PA6,What...?,"['Karan Aujla', 'Ikky']",Making Memories,2023-08-18,https://i.scdn.co/image/ab67616d0000b273bb25239324c4e16ae01fda36,https://open.spotify.com/track/2zkp8sFTnlN7xBrxnG5PA6,51,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Karan Aujla Ikky,2023,What...? Making Memories Karan Aujla Ikky punjabi Punjabi,What...? Making Memories punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
6YjzEVM695unCYO1rAAoQy,Laara,['Nirvair Pannu'],L.B.E,2024-04-01,https://i.scdn.co/image/ab67616d0000b27386d1f88c660a394209b23388,https://open.spotify.com/track/6YjzEVM695unCYO1rAAoQy,51,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Nirvair Pannu,2024,Laara L.B.E Nirvair Pannu punjabi Punjabi,Laara L.B.E punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
2XMHy3TSj4GUP0vZJXo2wB,Time Table,['Kulwinder Billa'],Time Table,2015-01-14,https://i.scdn.co/image/ab67616d0000b273adf60462e1abdc0f0c054f05,https://open.spotify.com/track/2XMHy3TSj4GUP0vZJXo2wB,50,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Kulwinder Billa,2015,Time Table Time Table Kulwinder Billa punjabi Punjabi,Time Table Time Table punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
0lj4lRz7YYrN8vtNkxnrx7,Thoda Love,['Swattrex'],Thoda Love,2021-07-07,https://i.scdn.co/image/ab67616d0000b273c3ad7546bdc1e71185fe7876,https://open.spotify.com/track/0lj4lRz7YYrN8vtNkxnrx7,49,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Swattrex,2021,Thoda Love Thoda Love Swattrex punjabi Punjabi,Thoda Love Thoda Love punjabi Punjabi,0.0,0.0,0.10574410154413585,0.0,0.0,0.0,0.114283,0.114283,0.428583,0.114283,0.114283,0.114283,love,0.105744,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
7aBAnSAbGMKPKgcm5KESql,"Suhe Bullan Waliye (From ""Jaddi Sardar"")","['Siippyy Gill', 'Dilpreet Dhillon', 'Ninja', 'Jordan Sandhu', 'Kamal Khan', 'Maninder Kelly', 'Desiroutz']","Suhe Bullan Waliye (From ""Jaddi Sardar"") - Single",2019-08-23,https://i.scdn.co/image/ab67616d0000b273c96e03f4ca8229e01106003b,https://open.spotify.com/track/7aBAnSAbGMKPKgcm5KESql,50,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Siippyy Gill Dilpreet Dhillon Ninja Jordan Sandhu Kamal Khan Maninder Kelly Desiroutz,2019,"Suhe Bullan Waliye (From ""Jaddi Sardar"") Suhe Bullan Waliye (From ""Jaddi Sardar"") - Single Siippyy Gill Dilpreet Dhillon Ninja Jordan Sandhu Kamal Khan Maninder Kelly Desiroutz punjabi Punjabi","Suhe Bullan Waliye (From ""Jaddi Sardar"") Suhe Bullan Waliye (From ""Jaddi Sardar"") - Single punjabi Punjabi",0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
2SazZ5d4m9G5IWu5xdMjZf,Satisfy,"['Sidhu Moose Wala', 'Shooter Kahlon']",Satisfy,2021-11-18,https://i.scdn.co/image/ab67616d0000b273a8af3cf3c5453ff9290f26da,https://open.spotify.com/track/2SazZ5d4m9G5IWu5xdMjZf,50,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Sidhu Moose Wala Shooter Kahlon,2021,Satisfy Satisfy Sidhu Moose Wala Shooter Kahlon punjabi Punjabi,Satisfy Satisfy punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
6uiLhlM4eQGRcwsjRcfKaD,Asmaan,"['Gulab Sidhu', 'Gurlez Akhtar']",Asmaan,2023-11-08,https://i.scdn.co/image/ab67616d0000b2731a20193c48562e574aa87662,https://open.spotify.com/track/6uiLhlM4eQGRcwsjRcfKaD,50,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Gulab Sidhu Gurlez Akhtar,2023,Asmaan Asmaan Gulab Sidhu Gurlez Akhtar punjabi Punjabi,Asmaan Asmaan punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
2DQ4lcZCFqyTkEnFQ3S9sL,Don't Bark If You Can't Bite,['Siippyy Gill'],Don't Bark If You Can't Bite,2023-08-28,https://i.scdn.co/image/ab67616d0000b27366979b00790fd298d4589ea4,https://open.spotify.com/track/2DQ4lcZCFqyTkEnFQ3S9sL,50,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Siippyy Gill,2023,Don't Bark If You Can't Bite Don't Bark If You Can't Bite Siippyy Gill punjabi Punjabi,Don't Bark If You Can't Bite Don't Bark If You Can't Bite punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
0orOI8nTid7fxPvWIx1tKP,Ilzaam,"['Arjan Dhillon', 'Mxrci']",Saroor,2023-06-29,https://i.scdn.co/image/ab67616d0000b273df3d675dfa0d07c7c0a4ae9c,https://open.spotify.com/track/0orOI8nTid7fxPvWIx1tKP,50,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Arjan Dhillon Mxrci,2023,Ilzaam Saroor Arjan Dhillon Mxrci punjabi Punjabi,Ilzaam Saroor punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
0xhk2Bi32RVwIA8oQ2FjXG,Bai Bai,['Arjan Dhillon'],Bai Bai,2020-10-01,https://i.scdn.co/image/ab67616d0000b2732dbc0c17b2105eb82f83af37,https://open.spotify.com/track/0xhk2Bi32RVwIA8oQ2FjXG,50,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Arjan Dhillon,2020,Bai Bai Bai Bai Arjan Dhillon punjabi Punjabi,Bai Bai Bai Bai punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
11FzxuVIoOWo07FyGwT8iR,Gucci Gabhru,"['Harkirat Sangha', 'Starboy X']",Gucci Gabhru,2023-11-07,https://i.scdn.co/image/ab67616d0000b273c157d6613ab5f9347d2c0d9c,https://open.spotify.com/track/11FzxuVIoOWo07FyGwT8iR,51,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Harkirat Sangha Starboy X,2023,Gucci Gabhru Gucci Gabhru Harkirat Sangha Starboy X punjabi Punjabi,Gucci Gabhru Gucci Gabhru punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
5wiSbeDm2p5yniuus7eH4J,Black & White,['Diljit Dosanjh'],MoonChild Era,2021-08-22,https://i.scdn.co/image/ab67616d0000b273ef759d4ae310020a06939e99,https://open.spotify.com/track/5wiSbeDm2p5yniuus7eH4J,51,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Diljit Dosanjh,2021,Black & White MoonChild Era Diljit Dosanjh punjabi Punjabi,Black & White MoonChild Era punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
4RxSQlQNHdlotqEq2GLpNI,Sifat,['Nirvair Pannu'],Sifat,2022-11-21,https://i.scdn.co/image/ab67616d0000b273fc1c1ffa25b80e5e6e670586,https://open.spotify.com/track/4RxSQlQNHdlotqEq2GLpNI,50,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Nirvair Pannu,2022,Sifat Sifat Nirvair Pannu punjabi Punjabi,Sifat Sifat punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
3JKadiQ6DrszttJZ3Z090J,Na Ji Na,['Khan Bhaini'],Na Ji Na,2022-01-19,https://i.scdn.co/image/ab67616d0000b2734a2e489be337417803a8fb36,https://open.spotify.com/track/3JKadiQ6DrszttJZ3Z090J,51,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Khan Bhaini,2022,Na Ji Na Na Ji Na Khan Bhaini punjabi Punjabi,Na Ji Na Na Ji Na punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
73KdBv1wjbr00x9eucZsit,Panga,"['Diljit Dosanjh', 'Yo Yo Honey Singh']",The Next Level,2009-08-22,https://i.scdn.co/image/ab67616d0000b273135c5b77776441b2a9039fe7,https://open.spotify.com/track/73KdBv1wjbr00x9eucZsit,50,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Diljit Dosanjh Yo Yo Honey Singh,2009,Panga The Next Level Diljit Dosanjh Yo Yo Honey Singh punjabi Punjabi,Panga The Next Level punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
1ZmCC29mLv4PoelszvT9wV,Haske,"['Cheema Y', 'Gur Sidhu']",Cloud 9,2024-05-08,https://i.scdn.co/image/ab67616d0000b2736e1d9a2b07c31d17f16df24c,https://open.spotify.com/track/1ZmCC29mLv4PoelszvT9wV,51,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Cheema Y Gur Sidhu,2024,Haske Cloud 9 Cheema Y Gur Sidhu punjabi Punjabi,Haske Cloud 9 punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
7ekTRsrREoqHWTM4Fo8cjU,Proud To Be Desi,"['Khan Bhaini', 'Fateh']",Proud To Be Desi,2020-09-01,https://i.scdn.co/image/ab67616d0000b2738fd9c7a8af6e0ad4293d8590,https://open.spotify.com/track/7ekTRsrREoqHWTM4Fo8cjU,49,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Khan Bhaini Fateh,2020,Proud To Be Desi Proud To Be Desi Khan Bhaini Fateh punjabi Punjabi,Proud To Be Desi Proud To Be Desi punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
6UeMjHhzYnidHi7I4isoGg,Most Wanted,"['AP Dhillon', 'Gurinder Gill', 'Gminxr']",Most Wanted,2020-03-06,https://i.scdn.co/image/ab67616d0000b273986e8cc918a19b4ad1d69013,https://open.spotify.com/track/6UeMjHhzYnidHi7I4isoGg,51,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,AP Dhillon Gurinder Gill Gminxr,2020,Most Wanted Most Wanted AP Dhillon Gurinder Gill Gminxr punjabi Punjabi,Most Wanted Most Wanted punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
0Romcu2kOeKapWOgib2RnA,Maye Ni,"['Gulab Sidhu', 'Ashar', 'Gaiphy']",Maye Ni,2024-08-23,https://i.scdn.co/image/ab67616d0000b2732821bcff6d54eeb04fc846ea,https://open.spotify.com/track/0Romcu2kOeKapWOgib2RnA,50,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Gulab Sidhu Ashar Gaiphy,2024,Maye Ni Maye Ni Gulab Sidhu Ashar Gaiphy punjabi Punjabi,Maye Ni Maye Ni punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
16e6iQeH0HPBtRvN2XYZaS,"Rabb Wangu - From ""Sikander 2""",['Jass Manak'],"Rabb Wangu (From ""Sikander 2"")",2019-07-17,https://i.scdn.co/image/ab67616d0000b27323da2b53e8fcbf856327c467,https://open.spotify.com/track/16e6iQeH0HPBtRvN2XYZaS,50,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Jass Manak,2019,"Rabb Wangu - From ""Sikander 2"" Rabb Wangu (From ""Sikander 2"") Jass Manak punjabi Punjabi","Rabb Wangu - From ""Sikander 2"" Rabb Wangu (From ""Sikander 2"") punjabi Punjabi",0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
7piFoYCgGN0w8vxukuCrvP,Rank 1,"['Jordan Sandhu', 'Desi Crew']",Never Before,2023-05-02,https://i.scdn.co/image/ab67616d0000b273733f98c79465cea29b6ebca6,https://open.spotify.com/track/7piFoYCgGN0w8vxukuCrvP,49,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Jordan Sandhu Desi Crew,2023,Rank 1 Never Before Jordan Sandhu Desi Crew punjabi Punjabi,Rank 1 Never Before punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
0cHjQQFedPu64QoHmJdUlu,8 Cylinder,['Sidhu Moose Wala'],8 Cylinder,2020-04-10,https://i.scdn.co/image/ab67616d0000b27387211ca085f9c9d57dd7c50d,https://open.spotify.com/track/0cHjQQFedPu64QoHmJdUlu,50,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Sidhu Moose Wala,2020,8 Cylinder 8 Cylinder Sidhu Moose Wala punjabi Punjabi,8 Cylinder 8 Cylinder punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
21AI4b3xBfA9DvEOjXse0N,Farmaish,"['Laddi Chahal', 'Parmish Verma']",Farmaish,2023-11-13,https://i.scdn.co/image/ab67616d0000b273d59e7bd92558d21ce311ff26,https://open.spotify.com/track/21AI4b3xBfA9DvEOjXse0N,49,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Laddi Chahal Parmish Verma,2023,Farmaish Farmaish Laddi Chahal Parmish Verma punjabi Punjabi,Farmaish Farmaish punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
1AV3oi9Rl7qZQpD7HtCDvX,Kaafla,['Varinder Brar'],Kaafla,2019-04-24,https://i.scdn.co/image/ab67616d0000b27351ce9ed2a13a15ccc3f723f9,https://open.spotify.com/track/1AV3oi9Rl7qZQpD7HtCDvX,49,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Varinder Brar,2019,Kaafla Kaafla Varinder Brar punjabi Punjabi,Kaafla Kaafla punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
1BYU8apJNRON3uV6eY2Ryo,Kuz Saal,['Arjan Dhillon'],Chobar,2024-02-01,https://i.scdn.co/image/ab67616d0000b273a2bd351ce3447cd550372168,https://open.spotify.com/track/1BYU8apJNRON3uV6eY2Ryo,50,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Arjan Dhillon,2024,Kuz Saal Chobar Arjan Dhillon punjabi Punjabi,Kuz Saal Chobar punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
4oy3rN2WstnyC1UxstIe6W,Stag Entry,"['Cheema Y', 'Gur Sidhu']",Stag Entry,2023-06-28,https://i.scdn.co/image/ab67616d0000b273c879f3ea062b104073567929,https://open.spotify.com/track/4oy3rN2WstnyC1UxstIe6W,51,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Cheema Y Gur Sidhu,2023,Stag Entry Stag Entry Cheema Y Gur Sidhu punjabi Punjabi,Stag Entry Stag Entry punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
1mi7sSUkQ9GUYJNAq04OzT,Cream,"['Gurlez Akhtar', 'Gulab Sidhu']",Cream,2024-10-14,https://i.scdn.co/image/ab67616d0000b2732cb4d80eff1ed0ffc9ca7f05,https://open.spotify.com/track/1mi7sSUkQ9GUYJNAq04OzT,49,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Gurlez Akhtar Gulab Sidhu,2024,Cream Cream Gurlez Akhtar Gulab Sidhu punjabi Punjabi,Cream Cream punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
4TQY66VdqsvaKReFiCi7sn,Bebo,"['Alfaaz', 'Yo Yo Honey Singh']",Bebo,2013-06-10,https://i.scdn.co/image/ab67616d0000b273145a158c448c8bceab5d2c15,https://open.spotify.com/track/4TQY66VdqsvaKReFiCi7sn,49,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Alfaaz Yo Yo Honey Singh,2013,Bebo Bebo Alfaaz Yo Yo Honey Singh punjabi Punjabi,Bebo Bebo punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
3jW0wb61ySku4gmORXuGDn,Deewana,['Akhil'],Deewana,2020-07-10,https://i.scdn.co/image/ab67616d0000b2733f5f8ab4abee88d2d34784a0,https://open.spotify.com/track/3jW0wb61ySku4gmORXuGDn,49,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Akhil,2020,Deewana Deewana Akhil punjabi Punjabi,Deewana Deewana punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
19EZKr7Kf0XWCcspyWL8Rp,Celebrity Killer (feat. Tion Wayne),"['Sidhu Moose Wala', 'Tion Wayne']",Moosetape,2021-05-15,https://i.scdn.co/image/ab67616d0000b2731d1cc2e40d533d7bcebf5dae,https://open.spotify.com/track/19EZKr7Kf0XWCcspyWL8Rp,51,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Sidhu Moose Wala Tion Wayne,2021,Celebrity Killer (feat. Tion Wayne) Moosetape Sidhu Moose Wala Tion Wayne punjabi Punjabi,Celebrity Killer (feat. Tion Wayne) Moosetape punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
76nPGzoILoxiq1ntIrixfS,FLOWER & SAINTS,['Prem Dhillon'],Stolen Dreams,2024-01-12,https://i.scdn.co/image/ab67616d0000b27314103da238ab3a7c44d0865b,https://open.spotify.com/track/76nPGzoILoxiq1ntIrixfS,50,punjabi,Punjabi,Genre metadata: punjabi → Punjabi,spotify_dataset.csv,,,,,Prem Dhillon,2024,FLOWER & SAINTS Stolen Dreams Prem Dhillon punjabi Punjabi,FLOWER & SAINTS Stolen Dreams punjabi Punjabi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
